"","Dose","mu","ci_low","ci_up","pi_low","pi_up"
"97",32.1077023411371,97.1898172982526,87.4313456710835,107.271730706473,70.8940647521221,132.444616931474
"98",32.4421471571906,96.9543228696793,87.143404760906,107.046195151867,71.0945013645531,132.161433936339
"99",32.7765919732441,96.702476350958,86.8079868653729,106.825379351937,71.031935387616,130.835014927835
"100",33.1110367892976,96.4334373978472,86.5089585674711,106.594422867156,70.2083806867943,131.232902952801
"101",33.4454816053512,96.1463488797858,86.1427824950291,106.32658214227,69.9239041691696,130.658872008173
"102",33.7799264214047,95.8403393461667,85.774720676906,106.036669774149,69.8176662832695,130.734852580196
"103",34.1143712374582,95.5145258413663,85.3386969955134,105.746082642041,69.5939940340304,130.508484812498
"104",34.4488160535117,95.1680170836597,84.8612152633599,105.414593255733,69.0529019264996,129.255285155777
"105",34.7832608695652,94.799917020638,84.3488484277295,105.077492962396,68.8763216503389,128.74820436283
"106",35.1177056856187,94.4093287706535,83.8234597815329,104.743297875846,68.3500575385848,128.215753704001
"107",35.4521505016722,93.9953589560803,83.2977620164411,104.406696979359,68.00441360479,128.459865129081
"108",35.7865953177257,93.5571224297891,82.6752358029199,104.051078826413,67.5708734539546,127.545394574165
"109",36.1210401337793,93.0937473911633,82.0106129951707,103.684593113916,67.494425184231,126.909889801312
"110",36.4554849498328,92.6043808822347,81.3205079855375,103.284493461336,66.8375101037686,126.996868070723
"111",36.7899297658863,92.088194648103,80.5574592470242,102.880801466131,66.5146399332501,126.059561884988
"112",37.1243745819398,91.5443913387685,79.7945474559241,102.431322594292,66.173190306206,124.718197516791
"113",37.4588193979933,90.9722110219034,79.0350185448549,101.959028533722,65.1813986727391,124.507292592433
"114",37.7932642140468,90.370937968014,78.112132819358,101.451178189738,64.8467581497533,123.78341055144
"115",38.1277090301003,89.7399076610069,77.1938412855698,100.959976818064,64.1632691970539,122.460614523889
"116",38.4621538461538,89.0785139785297,76.186548789616,100.415537721684,63.8000392291141,121.660657830963
"117",38.7965986622074,88.3862164777689,75.182302301731,99.8716132228532,62.9609208508473,120.874771998877
"118",39.1310434782609,87.6625477138744,74.0931653239286,99.3010722372276,62.4804109728279,119.717932257674
"119",39.4654882943144,86.9071205100654,72.9929635547451,98.6945945019259,61.8016922094648,119.267834011714
"120",39.7999331103679,86.1196350910083,71.8456749345426,98.0732546091877,60.9274810901188,118.247232918376
"121",40.1343779264214,85.2998859845232,70.7178707149395,97.4576009907543,60.2544845872699,117.051547965856
"122",40.4688227424749,84.4477685913377,69.5679091347351,96.8423686476845,59.6236261878749,116.658012910932
"123",40.8032675585284,83.5632853187574,68.313690696446,96.1879448803263,58.4674744939729,115.196521253787
"124",41.1377123745819,82.6465511720222,66.9610618253139,95.5087622072364,57.7450075443805,114.616792645911
"125",41.4721571906354,81.6977986970191,65.7020473581494,94.788901836188,56.7897415215037,113.357910828012
"126",41.806602006689,80.7173821701348,64.3227086307338,94.051687996661,55.7596572045957,112.138199703388
"127",42.1410468227425,79.7057809355212,62.9628286290994,93.3025709059532,54.5435115907435,111.282036216931
"128",42.475491638796,78.6636017970257,61.6105180279816,92.5380821469894,53.6823240488952,109.945306488234
"129",42.8099364548495,77.5915803815339,60.1668558795045,91.7231594437305,52.6757748086081,108.572570224248
"130",43.144381270903,76.4905814024486,58.7217173246127,90.9018091979831,52.0640058820508,108.508764031313
"131",43.4788260869565,75.3615977663576,57.3146771969813,90.0560803844545,50.9500542205712,106.584913477844
"132",43.81327090301,74.2057484824029,55.8565278146226,89.2141595250629,49.5780575890672,104.991412878365
"133",44.1477157190635,73.0242753521565,54.4104856250554,88.333799798846,48.4434696815572,103.414744045785
"134",44.4821605351171,71.8185384375411,53.0057837080645,87.4100854148741,46.9965529835357,102.563647466716
"135",44.8166053511706,70.5900103250553,51.5450924038319,86.4936353914214,46.156472608121,100.819272031277
"136",45.1510501672241,69.3402692257408,50.1719001454199,85.5502521858884,45.3181749665415,100.083015496993
"137",45.4854949832776,68.0709909714189,48.7225913342913,84.6439647296126,43.5409604773698,98.1825244337477
"138",45.8199397993311,66.7839399881245,47.3016045740883,83.6326476839895,42.7008544329642,96.872896917469
"139",46.1543846153846,65.4809593468079,45.887806190667,82.6454952386461,41.3112729107061,95.152073019496
"140",46.4888294314381,64.1639600086984,44.5526047330483,81.6552729676255,40.1268737161286,93.9076374868429
"141",46.8232742474916,62.8349093977077,43.1475399041164,80.6090686815522,39.3418468714189,92.5753275831827
"142",47.1577190635451,61.4958194444733,41.7855421411537,79.5005368222228,38.1759709646708,91.436166406389
"143",47.4921638795987,60.1487342557313,40.4084424314274,78.3722427959483,36.8796621132162,89.6865347504578
"144",47.8266086956522,58.7957175684217,39.0778641685518,77.2760556122575,35.5892777438771,88.3458020271781
"145",48.1610535117057,57.4388401501351,37.730502599745,76.1121090859183,34.6372877350161,86.5143430161106
"146",48.4954983277592,56.0801673061735,36.4370016597839,75.0029601274441,33.4223333916675,85.0900895152567
"147",48.8299431438127,54.7217466487347,35.1727069960538,73.9028963075708,32.3479632729984,83.5701013371882
"148",49.1643879598662,53.3655962757278,33.9444955869504,72.741832516929,31.1765246680436,82.076334081401
"149",49.4988327759197,52.0136934958146,32.7431493917558,71.5739857250618,30.1324343232831,80.3182808364744
"150",49.8332775919732,50.6679642228178,31.5508563232633,70.4090065191294,29.0301459016331,78.815325722801
"151",50.1677224080267,49.3302731471167,30.4196129326211,69.1903613919207,28.2383206115265,78.0342975686289
"152",50.5021672240803,48.0024147745546,29.3058030359273,67.9421350540754,26.9807743342685,75.9797900662861
"153",50.8366120401338,46.6861054052385,28.2139830848932,66.7062003756484,26.1372759718468,74.1960653639773
"154",51.1710568561873,45.3829761059444,27.1797508957007,65.4717551171611,25.1690751825175,72.4385960525051
"155",51.5055016722408,44.0945667111665,26.1338119301933,64.2235215493946,24.2784981682191,71.0168795107379
"156",51.8399464882943,42.8223208696274,25.1555862529978,62.9715347332624,23.6174259241825,69.8285088560662
"157",52.1743913043478,41.5675821357343,24.2076293451326,61.7114475369104,22.5398274179718,68.0151427158775
"158",52.5088361204013,40.3315910893771,23.2961433501991,60.417777201694,21.6885402143559,66.2502420835721
"159",52.8432809364548,39.1154834529177,22.4010484057735,59.1289362018257,20.8824565275341,65.2020033950404
"160",53.1777257525084,37.9202891614298,21.5288731089334,57.9419296822546,20.0794230350228,63.4916076958118
"161",53.5121705685619,36.7469323313733,20.6505091554823,56.7036503311638,19.3083714003105,61.8286603197793
"162",53.8466153846154,35.5962320639934,19.8253769647554,55.4691038572077,18.5664362440925,60.5193963424053
"163",54.1810602006689,34.4689040128453,19.0390853747277,54.2578505599652,17.9767195913684,58.8700053357854
"164",54.5155050167224,33.3655626399109,18.2563798615105,53.0181556447802,17.2874160660065,57.6642010494243
"165",54.8499498327759,32.2867240816956,17.5283345585829,51.7999913316165,16.525740956829,55.6357250260225
"166",55.1843946488294,31.232809545348,16.8279530287834,50.5691394835899,15.7790822807765,54.8139525494206
"167",55.5188394648829,30.2041491550576,16.1407223685143,49.2832993518294,15.1749232099003,53.402938930563
"168",55.8532842809364,29.20098617057,15.4981417287685,48.0860053728617,14.6201098414209,52.0538278439092
"169",56.18772909699,28.2234815024292,14.8812805489128,46.8486228614365,14.0524825799769,50.4824725081316
"170",56.5221739130435,27.2717184522875,14.2869227469898,45.6464768876273,13.556374698284,49.2101664640602
"171",56.856618729097,26.3457076111414,13.7114115612918,44.469537338668,12.949788320568,48.1814951042818
"172",57.1910635451505,25.4453918534374,13.1559306837526,43.2901555535778,12.4082151828101,46.5851424781525
"173",57.525508361204,24.5706513704898,12.6275275461665,42.099957449037,11.7992315065103,45.7072336200978
"174",57.8599531772575,23.7213086923808,12.1172891125138,40.9808550470017,11.4305691483775,44.0042468198343
"175",58.194397993311,22.8971336533377,11.634548950328,39.8448678346218,11.0189695827674,43.0191564217349
"176",58.5288428093645,22.0978482613737,11.1696596896537,38.7153285709821,10.5268186570968,41.8903453919283
"177",58.863287625418,21.3231314386266,10.7276023753532,37.5967376014757,10.0156385617998,40.1084265512424
"178",59.1977324414716,20.572623604259,10.2897945438581,36.5689404299742,9.67680645290797,38.9883949064833
"179",59.5321772575251,19.8459310769116,9.86876234151533,35.5555358428679,9.32844075223856,38.1654160416838
"180",59.8666220735786,19.1426302784903,9.48182467593117,34.4949697948796,8.89231243217787,37.1746208560185
"181",60.2010668896321,18.462271725472,9.09863374779377,33.4881897327308,8.54695734268158,35.8498971701822
"182",60.5355117056856,17.8043837979247,8.7374745857177,32.5169884280889,8.27837967499734,34.4729559095441
"183",60.8699565217391,17.1684762800276,8.37561979887483,31.5608536895816,7.89070212096351,33.6677676982097
"184",61.2044013377926,16.5540436690666,8.03114622158191,30.6440135321844,7.50066136762719,33.0593962674336
"185",61.5388461538461,15.9605682526651,7.70320087324175,29.7252192900249,7.28068971981662,31.594905340972
"186",61.8732909698997,15.3875229564094,7.39064785816461,28.833899712626,6.95607583889123,30.5234392112776
"187",62.2077357859532,14.8343739660629,7.09035360032771,27.9550662483486,6.72116878858835,29.708524830747
"188",62.5421806020067,14.300583130261,6.8066452867162,27.1029674246655,6.45273974988917,28.7207507573104
"189",62.8766254180602,13.785610150956,6.53402566920369,26.2660742693892,6.16917465738953,28.0119876012707
"190",63.2110702341137,13.2889145699799,6.26578749163102,25.4677923423212,5.95606428657008,26.9060406165429
"191",63.5455150501672,12.8099575609276,6.01065925201565,24.6832364820683,5.70969653271361,26.5063467427064
"192",63.8799598662207,12.3482035361736,5.76850111980699,23.9121151898232,5.46166843427766,25.2952686878793
"193",64.2144046822742,11.9031215792407,5.54597908673272,23.2037789803845,5.19256677841949,24.355407934398
"194",64.5488494983278,11.47418671297,5.32397152320465,22.4699648967557,5.00154454115351,23.8229461061853
"195",64.8832943143813,11.0608810140211,5.11557419628004,21.7990854921377,4.87561463164334,23.145527812243
"196",65.2177391304348,10.6626945841842,4.91930745674355,21.1144759064896,4.62148284846072,22.1417426314412
"197",65.5521839464883,10.2791263888291,4.72462412701255,20.4674887945625,4.53586716273553,21.4719516980474
"198",65.8866287625418,9.90968497257557,4.54156086487202,19.8173629130244,4.25081441054666,20.9546929397572
"199",66.2210735785953,9.55388906195275,4.36559308455813,19.1840425303969,4.12704218870587,20.1105478764069
"200",66.5555183946488,9.2112680644514,4.1953416845308,18.5881363041193,3.97645395567291,19.5878488353132
"201",66.8899632107023,8.8813624729581,4.03607314165848,17.9744235002943,3.83001115894545,19.030707762652
"202",67.2244080267559,8.56372418412322,3.87415543712748,17.401830739751,3.67757046237266,18.2694448421384
"203",67.5588528428094,8.25791673875408,3.72845612521621,16.8558234012012,3.54049548615067,17.6663004876972
"204",67.8932976588629,7.96351549185317,3.58603862770968,16.3223139305234,3.40419416388081,17.2965575579377
"205",68.2277424749164,7.68010771944778,3.44586841020501,15.798378880601,3.27246406287235,16.6784452942343
"206",68.5621872909699,7.40729266888471,3.31471363868513,15.2967249356924,3.1436970059142,16.1325261837591
"207",68.8966321070234,7.144681558799,3.1901456285318,14.8152211570026,3.04144254537524,15.5322263047113
"208",69.2310769230769,6.89189753451263,3.06322418834692,14.3357748701232,2.92352857626684,15.1714409431826
"209",69.5655217391304,6.64857558418051,2.94807838863694,13.8770364019941,2.79246786374441,14.620651126917
"210",69.899966555184,6.4143624205789,2.83682799225342,13.4270718596591,2.69685964823053,14.1653059814304
"211",70.2344113712375,6.18891633302973,2.73298490377051,12.979077496256,2.59848401765792,13.7141185124707
"212",70.568856187291,5.97190701357051,2.62933226380514,12.5603003809607,2.4642265700891,13.3440010726041
"213",70.9033010033445,5.76301536111874,2.53029865963321,12.1623828396334,2.38805612056701,12.7846541733054
"214",71.237745819398,5.56193326703842,2.43585568182987,11.7572997244231,2.2917535775697,12.4143967515407
"215",71.5721906354515,5.36836338519755,2.34209222024978,11.3730701125136,2.22927703206745,12.0898017702348
"216",71.906635451505,5.18201888930716,2.25419054209884,11.0066311524425,2.16145643102282,11.5921062542834
"217",72.2410802675585,5.00262322005498,2.16856765812781,10.6602246009813,2.06013251385214,11.2605672844098
"218",72.575525083612,4.82990982428963,2.08736977234332,10.3318052857371,1.99291558878436,10.9864141927351
"219",72.9099698996656,4.66362188827287,2.0109490640892,10.0141484906891,1.91119080293838,10.6027063392181
"220",73.2444147157191,4.50351206679864,1.93852997654593,9.69843574159778,1.84432360578035,10.2538106886172
"221",73.5788595317726,4.34934220977502,1.86677471267434,9.39128079378337,1.78654787020966,9.93762456838307
"222",73.9133043478261,4.20088308768111,1.79915938470737,9.10537303114188,1.71875965561112,9.60886699297042
"223",74.2477491638796,4.05791411714087,1.73261061178495,8.80797698936778,1.62837036108717,9.3187578173806
"224",74.5821939799331,3.92022308770219,1.66873430057393,8.53139041095905,1.59913952726244,8.9725617067748
"225",74.9166387959866,3.78760589076856,1.60898324615854,8.26568186276694,1.53646490711188,8.77251170545915
